,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID,Sentiment,Insight
5521,Qarma_Kendricks,2022-07-11 07:48:40+00:00,"_hq Thread  

commonperson by  inspiring Testimonies. lovedamini. By Heromac Ekanem
***

I still remember that da…",A place called There,False,Twitter for Android,339,128,1546401069789597696,1,Neutral
5522,WizzKanye,2022-07-11 07:48:34+00:00,_iroayo As I dey church today pastor dey preach the thing wey dey ring for my head na Body ooh Body oh Che Che Burnaboy mapami…,"Lagos, Nigeria and ilorin",False,Twitter for iPhone,11368,59,1546401043189301248,1,Neutral
5523,iamshaqur23,2022-07-11 07:48:33+00:00," Well, LOVEDAMINI    ",,False,Twitter for iPhone,888,1942,1546401039280181250,2,Positive
5524,biggest_don1,2022-07-11 07:48:25+00:00," This my shit. The second songs on BurnaBoy albums are always bangers. The beat is beautiful, b LOVEDAMINI ",Sierra Leone,False,Twitter for Android,1397,2,1546401005549633537,2,Positive
5525,eleniyan2k17,2022-07-11 07:48:24+00:00, Burna Boy never disappoints! I love every bit of his new album. LOVEDAMINI,,False,Twitter for iPhone,279,1096,1546401004500959233,2,Positive
5526,TooSiQ,2022-07-11 07:48:24+00:00," Yep!!! TheNorteShow tonight from 7pm GMT on  is a special one!! Second hour, I’ll be getting into the whole …","Lagos, Nigeria",False,Twitter for Android,8214,221,1546401004215832577,2,Positive
5527,am_kayfrosh,2022-07-11 07:48:23+00:00," Burna Boy and Good Meaningful Lyrics are 5&amp;6!

LOVEDAMINI ","Alabama, USA",False,Twitter for iPhone,1526,54,1546400999140630531,2,Positive
5528,13_trances,2022-07-11 07:48:16+00:00,"__leyin Burna Boy - Common Person off LOVEDAMINI 

my favorite track on the album FOR NOW. ",South of Dorne,False,Twitter for Android,3408,52,1546400969898004481,2,Positive
5529,ElegberunDaniel,2022-07-11 07:48:15+00:00," Well, LOVEDAMINI    ","Lagos, Nigeria",False,Twitter for iPhone,1183,1942,1546400967003881472,2,Positive
5530,Ogidan49232874,2022-07-11 07:48:14+00:00, Everyone is talking about the transitions and productions on LOVEDAMINI but how come no one is talking about Burna's vocal…,Outside,False,Twitter for iPhone,188,15,1546400962759299074,1,Neutral
5531,NgutorQ,2022-07-11 07:48:14+00:00," Well, LOVEDAMINI    ",,False,Twitter for Android,22,1942,1546400962666979329,2,Positive
5532,yungjustine_,2022-07-11 07:48:12+00:00,I think my fave song on LOVEDAMINI  album is IT’s PLENTY !!! Burna is KinG ,,False,Twitter for iPhone,102,0,1546400952911073280,2,Positive
5533,azi_mercy65,2022-07-11 07:48:11+00:00," Her smile can heal the world.
Everyone loves Burna!

LOVEDAMINI ",,False,Twitter for Android,603,24,1546400946816688130,2,Positive
5534,ramsey_smith2,2022-07-11 07:48:10+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,"Federal Capital Territory, Nig",False,Twitter for Android,3930,34,1546400945407496192,2,Positive
5535,decastro_bb,2022-07-11 07:48:06+00:00," LoveDamini on Apple Music 

Number 1 in 47 countries simultaneously ",OUTSIDE,False,Twitter for Android,608,56,1546400925845176323,2,Positive
5536,limcollins,2022-07-11 07:48:03+00:00," Burna Boy took his fanbase Outsiders from the most underrated to the MOST RESPECTED.

like dis tweet if u are among 

LOVE…",🌍 ,False,Twitter Web App,1425,120,1546400914411556865,2,Positive
5537,_OsasuE,2022-07-11 07:47:58+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,Everywhere ✯⭑,False,Twitter for iPhone,10510,34,1546400895872688129,2,Positive
5538,limcollins,2022-07-11 07:47:53+00:00," Best Picture on the Internet. 

LOVEDAMINI ",🌍 ,False,Twitter Web App,1425,124,1546400872103550977,2,Positive
5539,am_kayfrosh,2022-07-11 07:47:52+00:00," Congrats  on another huge one. Last Last it's PH City to the  
LOVEDAMINI","Alabama, USA",False,Twitter for iPhone,1526,2069,1546400867661889536,2,Positive
5540,decastro_bb,2022-07-11 07:47:40+00:00," Did you know?

BurnaBoy Is the FIRST and ONLY artist from Nigeria to have three (3) Albums reach 1 on UK’s  Apple M…",OUTSIDE,False,Twitter for Android,608,48,1546400816646553602,2,Positive
5541,100thoutsider,2022-07-11 07:47:36+00:00," “It’s plenty” off LoveDamini album is now the number 1 song in Nigeria  

- it becomes the 4th number 1 song from th…",Nigeria,False,Twitter for Android,263,43,1546400803031814146,2,Positive
5542,SirBlax1,2022-07-11 07:47:35+00:00,Life is a gift from the most high Jah.Good morning LOVEDAMINI ,Earth,False,Twitter for iPhone,322,0,1546400798321565696,2,Positive
5543,iCixco,2022-07-11 07:47:18+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,,False,Twitter for Android,6339,34,1546400727534387202,2,Positive
5544,benny7gang,2022-07-11 07:47:17+00:00," Her smile can heal the world.
Everyone loves Burna!

LOVEDAMINI ",outside,False,Twitter for iPhone,6887,24,1546400720638836736,2,Positive
5545,WizzKanye,2022-07-11 07:47:14+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,"Lagos, Nigeria and ilorin",False,Twitter for iPhone,11368,34,1546400707351281665,2,Positive
5546,Urch_Maaino,2022-07-11 07:47:12+00:00," Burna boy's album is so sweet
These are my favorite atm
Jagele, It's plenty,Common Person 
LOVEDAMINI","Lagos, Nigeria",False,Twitter for Android,60,19,1546400699478589441,2,Positive
5547,iam_Gabos,2022-07-11 07:47:10+00:00, I have been listening to the new album since 3 days now hope I am not asking too much but e be like say t… ,,False,Twitter for iPhone,15,0,1546400692281147394,2,Positive
5548,azi_mercy65,2022-07-11 07:47:08+00:00," burnaboy’s  LOVEDAMINI has now produced 4 number 1 songs on Nigeria Apple Music chart.

The songs include 

Kilometr…",,False,Twitter for Android,603,31,1546400685473898497,2,Positive
5549,Damian__CE,2022-07-11 07:46:56+00:00," Well, LOVEDAMINI    ","San Francisco, Germany",False,Twitter for iPhone,2728,1942,1546400635523833857,2,Positive
5550,decastro_bb,2022-07-11 07:46:54+00:00, LOVEDAMINI Burna Boy never disappoints! I love every bit of his new Album ,OUTSIDE,False,Twitter for Android,608,109,1546400623444525056,2,Positive
5551,Freyy_is,2022-07-11 07:46:52+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,My Crib,False,Twitter for iPhone,44693,34,1546400617152880640,2,Positive
5552,Sean_tere,2022-07-11 07:46:45+00:00," LOVEDAMINI is the;

• Highest charting NG album on US Apple Music/iTunes  
• Highest charting NG album on UK Apple Musi…",...........,False,Twitter for Android,305,1,1546400586521874432,2,Positive
5553,_OsasuE,2022-07-11 07:46:45+00:00,_iroayo As I dey church today pastor dey preach the thing wey dey ring for my head na Body ooh Body oh Che Che Burnaboy mapami…,Everywhere ✯⭑,False,Twitter for iPhone,10510,59,1546400586370883585,1,Neutral
5554,eedrees3,2022-07-11 07:46:32+00:00," Best Picture on the Internet. 

LOVEDAMINI ",Nigeria,False,Twitter for Android,232,124,1546400533644279808,2,Positive
5555,lifeofite,2022-07-11 07:46:30+00:00, -  simultaneously occupies the entire top 19 on the Nigerian Spotify chart with every song from LOVEDAMINI . He'…,wanna be inbetween your thighs,False,Twitter for iPhone,460,595,1546400525331189760,1,Neutral
5556,Burnaboyjnr_,2022-07-11 07:46:29+00:00,"_ If LIFE serves you breakfast, jam “How bad could it be”
If babe serves you breakfast, jam “Last Last”
 has song…","Lagos, Nigeria",False,Twitter for iPhone,1569,23,1546400522546077698,1,Neutral
5557,azi_mercy65,2022-07-11 07:46:27+00:00,"__leyin Burna Boy - Common Person off LOVEDAMINI 

my favorite track on the album FOR NOW. ",,False,Twitter for Android,603,52,1546400512517570561,2,Positive
5558,BLCK21437020,2022-07-11 07:46:23+00:00, Outsiders what are your top 5 songs on LOVEDAMINI,,False,Twitter for Android,1299,40,1546400494297530368,1,Neutral
5559,Yegoke_,2022-07-11 07:46:17+00:00," LoveDamini has surpassed 10 million streams on Boomplay 

BurnaBoy ",Mercury ,False,Twitter for Android,8,94,1546400469819555843,2,Positive
5560,Kh3nnyGr3y,2022-07-11 07:46:04+00:00," Well, LOVEDAMINI    ",,False,Twitter for iPhone,6,1942,1546400415713038339,2,Positive
5561,outfaze85,2022-07-11 07:46:04+00:00," I follow back too
Obidatti2023 represents what Nigerians need from government.

Lagos | Reno | LOVEDAMINI | Purpo…","Lagos, Nigeria",False,Twitter for Android,192,245,1546400415423627264,2,Positive
5562,Kingdavidgift,2022-07-11 07:46:04+00:00,"_ If LIFE serves you breakfast, jam “How bad could it be”
If babe serves you breakfast, jam “Last Last”
 has song…",earth,False,Twitter for Android,697,23,1546400415415255040,1,Neutral
5563,__oluwaDarasimi,2022-07-11 07:46:01+00:00,"Burnaboy x Ed sheeran created magic 
LOVEDAMINI","Lagos, Nigeria",False,Twitter for iPhone,746,0,1546400403117547522,2,Positive
5564,Freyy_is,2022-07-11 07:46:00+00:00,_iroayo As I dey church today pastor dey preach the thing wey dey ring for my head na Body ooh Body oh Che Che Burnaboy mapami…,My Crib,False,Twitter for iPhone,44693,59,1546400397182599170,1,Neutral
5565,decastro_bb,2022-07-11 07:45:58+00:00,"Omo Song too sweet ooo  
Burna Boy dey carry me go I no know, DIRTY SECRETS gradually becoming my favorite tra… ",OUTSIDE,False,Twitter for Android,608,2,1546400389578334208,2,Positive
5566,thatphoneboy,2022-07-11 07:45:57+00:00," burnaboy’s  LOVEDAMINI has now produced 4 number 1 songs on Nigeria Apple Music chart.

The songs include 

Kilometr…","Yenagoa, Nigeria",False,Twitter for Android,15638,31,1546400385736245249,2,Positive
5567,teebravo_,2022-07-11 07:45:55+00:00,_iroayo As I dey church today pastor dey preach the thing wey dey ring for my head na Body ooh Body oh Che Che Burnaboy mapami…,Lagos,False,Twitter for Android,8585,59,1546400378580779008,1,Neutral
5568,Trouble44471375,2022-07-11 07:45:53+00:00,   I got ForMyHand on repeat  LOVEDAMINI,"California, USA",False,Twitter for iPhone,593,0,1546400370909499395,2,Positive
5569,bettyoffaraway,2022-07-11 07:45:51+00:00," Well, LOVEDAMINI    ",SpongeBob's Pineapple,False,Twitter for Android,2722,1942,1546400361010929665,2,Positive
5570,Adeboye01138839,2022-07-11 07:45:46+00:00,@_caterina_rose Made this quick translation in case any outsiders are curious what J Balvin is talking about in Rollercoaster LOVEDAMI…,,False,Twitter for Android,68,227,1546400340018438145,2,Positive
5571,thatphoneboy,2022-07-11 07:45:40+00:00," Did you know?

BurnaBoy Is the FIRST and ONLY artist from Nigeria to have three (3) Albums reach 1 on UK’s  Apple M…","Yenagoa, Nigeria",False,Twitter for Android,15638,48,1546400313904713728,2,Positive
5572,Charlsbinjak,2022-07-11 07:45:40+00:00," Burna fans should just report this guy's handle abeg.
Your problem is with the police and your Government… ","USA, NGN",False,Twitter Web App,182,0,1546400313678221313,0,Negative
5573,Djhackangel,2022-07-11 07:45:32+00:00,"

For all the Obidient people here make una go play oo

Wizkid Burna Boy Egede LOVEDAMINI… ","University of Nigeria, Nigeria",False,Twitter for Android,140,0,1546400281080090624,1,Neutral
5574,5thChvptr,2022-07-11 07:45:30+00:00," Well, LOVEDAMINI    ",asgard ,False,Twitter for Android,1074,1942,1546400274868322304,2,Positive
5575,OduduPaul,2022-07-11 07:45:29+00:00," Well, LOVEDAMINI    ",🌎 ,False,Twitter for Android,2637,1942,1546400269835325441,2,Positive
5576,thatphoneboy,2022-07-11 07:45:28+00:00,"  Global Apple Music Top 100
“Last Last” 16 (+2) *new peak 
“For My Hand” 68 (+2) *new peak 
LOVEDAMINI ","Yenagoa, Nigeria",False,Twitter for Android,15638,24,1546400265389187074,2,Positive
5577,official_Omeiza,2022-07-11 07:45:26+00:00, I wanna whine to dirty secrets by burna LOVEDAMINI,"Federal Capital Territory, Nig",False,Twitter for Android,218,28,1546400254593060865,1,Neutral
5578,Seyizi2,2022-07-11 07:45:09+00:00," ""There's no better gift to give myself than something personal and literally giving a part of myself to the whole world.""…",,False,Twitter for Android,7,506,1546400185756131332,2,Positive
5579,FANTASYWORLDTV,2022-07-11 07:45:05+00:00,"No matter how big your house is, How recent your car is,How big your bank account is,

Our Graves will be the same… ",Fantasyworld,False,Twitter for iPhone,83,0,1546400166919475201,1,Neutral
5580,manlike_jhydo,2022-07-11 07:45:01+00:00," Congrats  on another huge one. Last Last it's PH City to the  
LOVEDAMINI","lagos,Nigeria",False,Twitter for Android,99,2069,1546400149517254657,2,Positive
5581,TomzyDaniel,2022-07-11 07:45:00+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,"Los Santos, San Andreas",False,Twitter for Android,8753,34,1546400149164933121,2,Positive
5582,iam_princyj,2022-07-11 07:45:00+00:00,"__leyin Burna Boy - Common Person off LOVEDAMINI 

my favorite track on the album FOR NOW. ",,False,Twitter for iPhone,928,52,1546400145885069313,2,Positive
5583,Tjnewton__,2022-07-11 07:45:00+00:00," Well, LOVEDAMINI    ",idk really,False,Twitter for Android,493,1942,1546400145494999040,2,Positive
5584,thatphoneboy,2022-07-11 07:44:59+00:00," “It’s plenty” off LoveDamini album is now the number 1 song in Nigeria  

- it becomes the 4th number 1 song from th…","Yenagoa, Nigeria",False,Twitter for Android,15638,43,1546400143544573954,2,Positive
5585,JayLech8,2022-07-11 07:44:37+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,"Federal Capital Territory, Nig",False,Twitter for Android,17367,34,1546400051345358848,2,Positive
5586,Seyizi2,2022-07-11 07:44:36+00:00, Thanks  LOVEDAMINI,,False,Twitter for Android,7,5041,1546400048648445952,2,Positive
5587,osyriswrld,2022-07-11 07:44:34+00:00," Well, LOVEDAMINI    ",HIGHWAY,False,Twitter for iPhone,452,1942,1546400040071069698,2,Positive
5588,MosesSheyin,2022-07-11 07:44:28+00:00,Tinibu Even made it easier and clear for us with his decision yesterday. Christian-Muslim ticket is meant to make b… ,,False,Twitter for Android,27,0,1546400014900924417,1,Neutral
5589,Seyizi2,2022-07-11 07:44:23+00:00, .’s LOVEDAMINI is currently 1 in 43 countries and charts in over 130 countries overall.  ,,False,Twitter for Android,7,861,1546399993447186432,2,Positive
5590,6lueRub_icon,2022-07-11 07:44:22+00:00," Well, LOVEDAMINI    ",,False,Twitter for Android,169,1942,1546399989856931841,2,Positive
5591,ayoola0897,2022-07-11 07:44:17+00:00," Well, LOVEDAMINI    ",somewhere out there,False,Twitter for Android,2000,1942,1546399967069208578,2,Positive
5592,teebravo_,2022-07-11 07:44:12+00:00, What the woman on Burnaboy Whiskey song was talking about!!! LOVEDAMINI ,Lagos,False,Twitter for Android,8585,34,1546399945447686144,2,Positive
5593,Seyizi2,2022-07-11 07:44:01+00:00, Let’s go Birmingham!  LOVEDAMINI ,,False,Twitter for Android,7,1190,1546399899671056386,2,Positive
5594,Seyizi2,2022-07-11 07:43:58+00:00,__ LOVEDAMINI gets better with each listen,,False,Twitter for Android,7,572,1546399885800472576,2,Positive
5595,Damian__CE,2022-07-11 07:43:55+00:00," Best Picture on the Internet. 

LOVEDAMINI ","San Francisco, Germany",False,Twitter for iPhone,2728,124,1546399872856776705,2,Positive
5596,WorluCc,2022-07-11 07:43:50+00:00,"__leyin Burna Boy - Common Person off LOVEDAMINI 

my favorite track on the album FOR NOW. ",,False,Twitter for iPhone,14,52,1546399854330519557,2,Positive
5597,manlike_jhydo,2022-07-11 07:43:49+00:00,"__leyin Burna Boy - Common Person off LOVEDAMINI 

my favorite track on the album FOR NOW. ","lagos,Nigeria",False,Twitter for Android,99,52,1546399850706739201,2,Positive
5598,Seyizi2,2022-07-11 07:43:49+00:00," Burna Boy thanks for this your new album LOVEDAMINI 
I give you 10/10 
My favorites are 
For my hand
Vanilla 
Different…",,False,Twitter for Android,7,183,1546399849968443392,2,Positive
5599,JayLech8,2022-07-11 07:43:47+00:00,_iroayo As I dey church today pastor dey preach the thing wey dey ring for my head na Body ooh Body oh Che Che Burnaboy mapami…,"Federal Capital Territory, Nig",False,Twitter for Android,17367,59,1546399841802244099,1,Neutral
5600,Seyizi2,2022-07-11 07:43:46+00:00, .’s LOVEDAMINI debuts at 1 on the NG Spotify Top albums chart.,,False,Twitter for Android,7,288,1546399836379009024,2,Positive
5601,Seyizi2,2022-07-11 07:43:42+00:00,__baby Burna boy and Ed Sheeran made the absolute best collab with For my hand. The song legit speaks to the innermost parts of my…,,False,Twitter for Android,7,319,1546399821841539073,2,Positive
5602,Seyizi2,2022-07-11 07:43:40+00:00, I listened to LOVEDAMINI that shiii is  . u do this one ,,False,Twitter for Android,7,185,1546399810487459840,2,Positive
5603,_apex_divine,2022-07-11 07:43:39+00:00," Oga dey give review of Album, saying ‘this is not the style of Burna boy, Burna boy went too soft on the album, I guess cos…","Lagos, Nigeria",False,Twitter for Android,51,146,1546399805794041856,0,Negative
5604,Seyizi2,2022-07-11 07:43:36+00:00, Vanilla visual story out now ft. RayBanStories. Full video at  _ban sponsored LOVEDAMINI https…,,False,Twitter for Android,7,1581,1546399796239499264,1,Neutral
5605,official_Omeiza,2022-07-11 07:43:34+00:00,"""how bad could be"" is dammn therapeutic!
LOVEDAMINI","Federal Capital Territory, Nig",False,Twitter for Android,218,0,1546399784705073152,2,Positive
5606,Seyizi2,2022-07-11 07:43:33+00:00, Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV LOVEDA…,,False,Twitter for Android,7,795,1546399781773271040,2,Positive
5607,Tessiboy1,2022-07-11 07:43:22+00:00,"__leyin Burna Boy - Common Person off LOVEDAMINI 

my favorite track on the album FOR NOW. ","Lagos, Nigeria",False,Twitter for Android,1903,52,1546399734285344768,2,Positive
5608,Seyizi2,2022-07-11 07:43:20+00:00," Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",,False,Twitter for Android,7,370,1546399728803381249,1,Neutral
